clean_text,label
lord 39s smiles on india once more india bowled england all out for 181 to win the third oneday international of the natwest challenge at lord 39s by 23 runs england would have gone into the second innings confident,Sports
chicago bears cut bryan robinson lake forest ill  veteran defensive lineman bryan robinson pictured was among 21 players cut sunday as the chicago bears pared their roster to 53,Sports
cycling petacchi wins second stage in spain madrid  alessandro petacchi showed why he is considered one of the world 39s top sprinters when coming out on top in a mass dash to the line in the second stage of the tour of spain,Sports
pm and latham target sydney prime minister john howard and opposition leader mark latham will target key marginal seats around sydney as the election campaign hits its second week,World
frances knocks out power floods florida fort pierce fla  hurricane frances wind and water whacked swaths of southern florida with firehose force sunday submerging entire roadways and tearing off rooftops even as the storm weakened and crawled inland with heavy rain in its wake,World
world briefs london  a man wielding a machete and a knife attacked two security guards at the building housing the headquarters of the british domestic intelligence service mi5 on friday police said,Business
yankees brown has successful surgery kevin brown had successful surgery on his broken left hand sunday and vowed to pitch again for the yankees this season,Sports
safrica cancels thatcher meeting with eq guinea south africa has canceled a meeting with prosecutors from equatorial guinea who had hoped to interview mark thatcher on his suspected links to a coup plot in the oilrich country officials said on sunday,World
bangladesh seeks us intelligence cooperation bangladesh is willing to sign a protocol with the united states to set up a joint working group like india and pakistan did to enhance dhaka 39s capability to effectively deal with future terrorist acts in the country,World
titans release no 3 qb jason gesser ap ap  the tennessee titans released jason gesser their third quarterback on sunday and plan to replace him with a veteran,Sports
